level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
3,신선하다,新鮮な（食品）,examples.tl,2,魚介類を買う,횟감은 반드시 신선한 것을 골라야 해요.,횟감은 반드시 신선한 것을 골라야 해요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,3,サラダを作る,신선한 채소로 만든 샐러드는 맛이 달라요.,신선한 채소로 만든 샐러드는 맛이 달라요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,4,食品の保管上の注意,신선하지 않은 재료로 요리하면 배탈이 날 수 있어요.,신선하지 않은 재료로 요리하면 배탈이 날 수 있어요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,5,果物を選ぶ,신선한 과일을 고를 때는 색깔과 향을 확인하세요.,신선한 과일을 고를 때는 색깔과 향을 확인하세요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,6,食材の保管,신선함을 유지하려면 냉장 보관해야 해요.,신선함을 유지하려면 냉장 보관해야 해요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,7,レストランを選ぶ基準,재료가 신선한 식당을 찾아가는 편이에요.,재료가 신선한 식당을 찾아가는 편이에요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,8,スーパーマーケットの買い物,유통기한을 확인하고 신선한 제품을 고르세요.,유통기한을 확인하고 신선한 제품을 고르세요.,,same_as_korean,11
3,신선하다,新鮮な（食品）,examples.tl,9,調理結果,신선한 재료를 쓰니까 요리 맛이 훨씬 좋아졌어요.,신선한 재료를 쓰니까 요리 맛이 훨씬 좋아졌어요.,,same_as_korean,11
3,신용카드,クレジットカード,example_tl,,支払い方法,현금 대신 신용카드로 결제했다.,현금 대신 신용카드로 결제했다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,1,支払い方法,현금 대신 신용카드로 결제했다.,현금 대신 신용카드로 결제했다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,10,浪費のリスク,신용카드를 너무 많이 쓰면 빚이 생길 수 있다.,신용카드를 너무 많이 쓰면 빚이 생길 수 있다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,2,カード特典,이 신용카드는 식당에서 10% 할인 혜택이 있다.,이 신용카드는 식당에서 10% 할인 혜택이 있다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,3,クレジットカードの発行,처음으로 신용카드를 발급받았다.,처음으로 신용카드를 발급받았다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,4,クレジットカードの請求書,신용카드 대금은 다음 달에 청구된다.,신용카드 대금은 다음 달에 청구된다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,5,分割払い,비싼 물건은 신용카드 할부로 구매했다.,비싼 물건은 신용카드 할부로 구매했다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,6,紛失物を届ける,신용카드를 잃어버려서 바로 분실 신고를 했다.,신용카드를 잃어버려서 바로 분실 신고를 했다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,7,海外で利用する,해외에서 신용카드를 사용하면 환율이 자동으로 적용된다.,해외에서 신용카드를 사용하면 환율이 자동으로 적용된다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,8,カード限度額,신용카드 사용 한도를 초과해서 결제가 거절됐다.,신용카드 사용 한도를 초과해서 결제가 거절됐다.,,same_as_korean,11
3,신용카드,クレジットカード,examples.tl,9,特典ポイントの獲得,신용카드로 결제할 때마다 포인트가 쌓인다.,신용카드로 결제할 때마다 포인트가 쌓인다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,example_tl,,食事の注意,저는 견과류에 알레르기가 있어서 먹지 않습니다.,저는 견과류에 알레르기가 있어서 먹지 않습니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,1,食事の注意,저는 견과류에 알레르기가 있어서 먹지 않습니다.,저는 견과류에 알레르기가 있어서 먹지 않습니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,10,環境アレルギー,집 먼지 진드기 알레르기로 자주 코가 막힙니다.,집 먼지 진드기 알레르기로 자주 코가 막힙니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,2,医療記録,병원에서 약물 알레르기 여부를 꼭 확인합니다.,병원에서 약물 알레르기 여부를 꼭 확인합니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,3,季節性の症状,봄에는 꽃가루 알레르기로 재채기를 많이 합니다.,봄에는 꽃가루 알레르기로 재채기를 많이 합니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,4,子供の健康,아이가 유제품 알레르기가 있어서 우유를 못 마십니다.,아이가 유제품 알레르기가 있어서 우유를 못 마십니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,5,深刻な反応,심한 알레르기 반응은 생명을 위협할 수 있습니다.,심한 알레르기 반응은 생명을 위협할 수 있습니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,6,投薬治療,알레르기 증상을 줄이기 위해 항히스타민제를 복용했습니다.,알레르기 증상을 줄이기 위해 항히스타민제를 복용했습니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,7,皮膚反応,화장품에 알레르기 반응이 생겨 피부가 빨개졌습니다.,화장품에 알레르기 반응이 생겨 피부가 빨개졌습니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,8,健康診断診断,알레르기 검사를 통해 어떤 물질에 과민한지 알 수 있습니다.,알레르기 검사를 통해 어떤 물질에 과민한지 알 수 있습니다.,,same_as_korean,11
3,알레르기,アレルギー;通常は無害な物質に対する異常な免疫反応,examples.tl,9,食品ラベル,알레르기가 있는 사람은 음식 성분표를 꼭 확인해야 합니다.,알레르기가 있는 사람은 음식 성분표를 꼭 확인해야 합니다.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,example_tl,,健康管理,걸음 수를 세는 앱을 설치했어요.,걸음 수를 세는 앱을 설치했어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,1,健康管理,걸음 수를 세는 앱을 설치했어요.,걸음 수를 세는 앱을 설치했어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,10,通知,앱에서 새 메시지 알림이 왔어요.,앱에서 새 메시지 알림이 왔어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,2,語学学習,한국어 공부를 위한 앱이 많이 있어요.,한국어 공부를 위한 앱이 많이 있어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,3,配送,배달 앱으로 음식을 주문했어요.,배달 앱으로 음식을 주문했어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,4,交通機関,버스 시간을 알려주는 앱을 사용해요.,버스 시간을 알려주는 앱을 사용해요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,5,天気,날씨 앱으로 오늘 날씨를 확인했어요.,날씨 앱으로 오늘 날씨를 확인했어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,6,仕事のタスク,일정 관리 앱으로 회의 일정을 정리해요.,일정 관리 앱으로 회의 일정을 정리해요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,7,支払い,간편 결제 앱으로 빠르게 계산했어요.,간편 결제 앱으로 빠르게 계산했어요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,8,アップデート,앱이 오래되면 최신 버전으로 업데이트해야 해요.,앱이 오래되면 최신 버전으로 업데이트해야 해요.,,same_as_korean,11
3,앱,アプリ;ソフトウェア アプリケーション、特にモバイル デバイス用,examples.tl,9,エンターテイメント,영화를 볼 수 있는 앱을 구독했어요.,영화를 볼 수 있는 앱을 구독했어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,example_tl,,ワークライフ,마감이 다가오면서 야근이 계속되어 많이 지쳤어요.,마감이 다가오면서 야근이 계속되어 많이 지쳤어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,1,ワークライフ,마감이 다가오면서 야근이 계속되어 많이 지쳤어요.,마감이 다가오면서 야근이 계속되어 많이 지쳤어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,10,同僚との会話,팀원들이 함께 야근을 하면서 프로젝트를 마무리했어요.,팀원들이 함께 야근을 하면서 프로젝트를 마무리했어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,2,健康上の懸念,야근이 잦으면 수면 부족으로 건강에 이상이 생길 수 있어요.,야근이 잦으면 수면 부족으로 건강에 이상이 생길 수 있어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,3,家族の会話,요즘 야근이 너무 많아서 가족과 저녁을 함께 먹지 못하고 있어요.,요즘 야근이 너무 많아서 가족과 저녁을 함께 먹지 못하고 있어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,4,労働文化,야근 문화를 줄이기 위해 회사에서 정시 퇴근을 장려하고 있어요.,야근 문화를 줄이기 위해 회사에서 정시 퇴근을 장려하고 있어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,5,補償,야근을 하면 수당을 받을 수 있지만 몸이 피곤해지는 게 문제예요.,야근을 하면 수당을 받을 수 있지만 몸이 피곤해지는 게 문제예요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,6,友人との会話,어제 야근을 하고 늦게 들어왔더니 아침에 일어나기가 너무 힘들었어요.,어제 야근을 하고 늦게 들어왔더니 아침에 일어나기가 너무 힘들었어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,7,ストレス,야근이 반복되면서 번아웃이 올 것 같은 느낌이 들어요.,야근이 반복되면서 번아웃이 올 것 같은 느낌이 들어요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,8,仕事と生活のバランスをとる,야근 없이 퇴근하는 날에는 헬스장에 가서 운동을 해요.,야근 없이 퇴근하는 날에는 헬스장에 가서 운동을 해요.,,same_as_korean,11
3,야근,夜間残業、深夜労働,examples.tl,9,作業計画,야근을 줄이려면 낮 시간에 업무를 더 효율적으로 처리해야 해요.,야근을 줄이려면 낮 시간에 업무를 더 효율적으로 처리해야 해요.,,same_as_korean,11
3,약효,薬物効果;薬の効能または有効性,example_tl,,処方後,약을 복용한 후 약효가 빠르게 나타났습니다.,약을 복용한 후 약효가 빠르게 나타났습니다.,,same_as_korean,11
3,약효,薬物効果;薬の効能または有効性,examples.tl,1,処方後,약을 복용한 후 약효가 빠르게 나타났습니다.,약을 복용한 후 약효가 빠르게 나타났습니다.,,same_as_korean,11
3,약효,薬物効果;薬の効能または有効性,examples.tl,10,保管方法,약을 잘못 보관하면 약효가 떨어질 수 있습니다.,약을 잘못 보관하면 약효가 떨어질 수 있습니다.,,same_as_korean,11
3,약효,薬物効果;薬の効能または有効性,examples.tl,2,医師の説明,의사가 이 약의 약효와 부작용에 대해 설명해 주었습니다.,의사가 이 약의 약효와 부작용에 대해 설명해 주었습니다.,,same_as_korean,11
